,Country,Sub-national region,latitude,longitude,ISO country code,World region,MPI_Country,MPI_Region,DepvrIntensity,location_type,latlngImputed,useforspatial,popDensity,precipitation,TimeToCity,AvgNightLight,LandClassification,Elevation,Temperature,Evaporation,Modis_LAI,Modis_EVI,soil_orgc,soil_phaq,soil_clay,soil_silt,soil_sand,Evaporation_m,Modis_LAI_m
752,Nigeria,Niger,17.607789,8.081666,NGA,Sub-Saharan Africa,0.303,0.324,52.9,APPROXIMATE,0,1,0.833333313465118,146.0,376.0,0.0,200.0,624.0,39.0,128.0,2.0,836.0,,,,,,128.0,2.0
753,Nigeria,Ogun,6.907529,3.5812692,NGA,Sub-Saharan Africa,0.303,0.112,42.5,APPROXIMATE,0,1,211.945007324219,1398.5,166.0,3.0,120.0,119.0,26.0,12019.0,11.0,4585.0,,,,,,12019.0,11.0
754,Nigeria,Ondo,6.8959293,4.8935627,NGA,Sub-Saharan Africa,0.303,0.127,45.4,APPROXIMATE,0,1,112.166664123535,1560.5,37.0,0.0,30.0,192.0,26.0,10947.0,23.0,4750.0,,,,,,10947.0,23.0
755,Nigeria,Osun,7.5875843,4.5624426,NGA,Sub-Saharan Africa,0.303,0.043,39.7,APPROXIMATE,0,1,148.854995727539,1373.0,95.0,0.0,40.0,360.0,25.0,11478.0,13.0,4298.0,1.92727272727273,5.7,34.8090909090909,24.9181818181818,40.2818181818182,11478.0,13.0
756,Nigeria,Oyo,7.8429579,3.9368439,NGA,Sub-Saharan Africa,0.303,0.155,52.7,APPROXIMATE,0,1,155.123321533203,1240.0,4.0,16.0,200.0,297.0,34.0,8494.424964936887,16.725105189340812,1896.0,8.025,6.1775,12.3125,9.94375,77.575,8494.424964936887,16.725105189340812
757,Nigeria,Plateau,9.244568,9.3673084,NGA,Sub-Saharan Africa,0.303,0.273,52.9,APPROXIMATE,0,1,93.3333358764648,1184.5,270.0,0.0,20.0,806.0,29.0,7717.0,12.0,3568.0,4.73333333333333,5.30357142857143,28.9107142857143,26.3928571428571,44.6964285714286,7717.0,12.0
758,Nigeria,Rivers,4.8580767,6.9209135,NGA,Sub-Saharan Africa,0.303,0.088,41.6,APPROXIMATE,0,1,590.724975585938,2372.0,99.0,18.0,160.0,13.0,26.0,11465.0,10.0,3682.0,7.91666666666667,4.79166666666667,25.625,13.4583333333333,60.9166666666667,11465.0,10.0
759,Nigeria,Sokoto,13.0058731,5.2475518,NGA,Sub-Saharan Africa,0.303,0.548,64.2,APPROXIMATE,0,1,2459.3515625,764.0,4.0,22.0,190.0,306.0,38.0,8494.424964936887,16.725105189340812,1854.0,,,,,,8494.424964936887,16.725105189340812
760,Nigeria,Taraba,8.0054917,10.2600125,NGA,Sub-Saharan Africa,0.303,0.448,57.7,APPROXIMATE,0,1,37.1516647338867,1365.0,170.0,0.0,130.0,156.0,29.0,9406.0,11.0,3296.0,,,,,,9406.0,11.0
761,Nigeria,Yobe,12.1871412,11.7068294,NGA,Sub-Saharan Africa,0.303,0.635,70.4,APPROXIMATE,0,1,20.8333339691162,668.0,99.0,0.0,30.0,352.0,37.0,1589.0,4.0,2273.0,2.5,5.15,6.0,1.25,92.75,1589.0,4.0
762,Nigeria,Zamfara,12.1844159,6.2375947,NGA,Sub-Saharan Africa,0.303,0.605,65.8,APPROXIMATE,0,1,41.0,1062.0,148.0,0.0,30.0,425.0,35.0,4160.0,6.0,2519.0,,,,,,4160.0,6.0
763,Pakistan,Balochistan,28.4907332,65.0957792,PAK,South Asia,0.23,0.402,57.0,APPROXIMATE,0,1,4.33333349227905,67.0,432.0,0.0,200.0,674.0,41.0,8494.424964936887,16.725105189340812,577.0,,,,,,8494.424964936887,16.725105189340812
764,Pakistan,Gilgit Baltistan,35.8025667,74.9831808,PAK,South Asia,0.23,0.233,49.8,APPROXIMATE,0,1,71.1666641235352,360.5,1498.0,0.0,220.0,3823.0,-1.0,4269.0,0.0,-317.0,,,,,,4269.0,0.0
765,Pakistan,Islamabad (ICT),33.6844202,73.0478848,PAK,South Asia,0.23,0.039,42.7,APPROXIMATE,0,1,861.253356933594,956.0,14.0,61.0,190.0,530.0,28.0,8494.424964936887,16.725105189340812,2094.0,4.25,7.99,19.98,49.22,30.8,8494.424964936887,16.725105189340812
766,Pakistan,Khyber Pakhtunkhwa,34.9526205,72.331113,PAK,South Asia,0.23,0.247,49.4,APPROXIMATE,0,1,220.83332824707,912.5,448.0,0.0,14.0,1480.0,23.0,3610.0,7.0,2899.0,,,,,,3610.0,7.0
767,Pakistan,Punjab,31.1704063,72.7097161,PAK,South Asia,0.23,0.184,50.3,APPROXIMATE,0,1,583.643310546875,348.5,5.0,14.0,11.0,168.0,30.0,8494.424964936887,16.725105189340812,2494.0,,,,,,8494.424964936887,16.725105189340812
768,Pakistan,Sindh,25.8943018,68.5247149,PAK,South Asia,0.23,0.294,55.4,APPROXIMATE,0,1,253.575012207031,230.5,69.0,9.0,11.0,24.0,31.0,1736.0,5.0,2491.0,,,,,,1736.0,5.0
769,Peru,Amazonas,-5.115146,-78.1108279,PER,Latin America and Caribbean,0.043,0.096,42.0,APPROXIMATE,0,1,4.04166650772095,1679.0,1959.0,0.0,40.0,715.0,22.0,14337.0,34.0,5606.0,,,,,,14337.0,34.0
770,Peru,Apurímac,-14.0504533,-73.087749,PER,Latin America and Caribbean,0.043,0.091,39.5,APPROXIMATE,0,1,15.9016666412354,781.5,1002.0,0.0,130.0,3857.0,21.0,8215.0,9.0,3263.0,,,,,,8215.0,9.0
771,Peru,Arequipa,-16.4090474,-71.537451,PER,Latin America and Caribbean,0.043,0.009,38.0,APPROXIMATE,0,1,4040.05346679688,104.0,2.0,62.0,190.0,2317.0,32.0,8494.424964936887,16.725105189340812,1055.0,4.35214285714286,7.51555555555556,4.98904761904762,25.0514285714286,70.3488888888889,8494.424964936887,16.725105189340812
772,Peru,Ayacucho,-13.1638737,-74.2235641,PER,Latin America and Caribbean,0.043,0.071,40.3,APPROXIMATE,0,1,794.530029296875,594.5,2.0,45.0,190.0,2728.0,28.0,10506.0,2.0,1276.0,,,,,,10506.0,2.0
773,Peru,Cajamarca,-7.1617465,-78.5127855,PER,Latin America and Caribbean,0.043,0.089,41.3,APPROXIMATE,0,1,348.385009765625,631.5,0.0,48.0,190.0,2726.0,28.0,8494.424964936887,16.725105189340812,1613.0,4.0,6.03333333333333,16.6666666666667,12.6666666666667,70.0,8494.424964936887,16.725105189340812
775,Peru,Cusco,-13.53195,-71.9674626,PER,Latin America and Caribbean,0.043,0.062,39.0,APPROXIMATE,0,1,2017.52001953125,682.5,2.0,56.0,150.0,3352.0,26.0,8494.424964936887,16.725105189340812,1280.0,,,,,,8494.424964936887,16.725105189340812
776,Peru,Huancavelica,-12.7861978,-74.9764024,PER,Latin America and Caribbean,0.043,0.122,40.2,APPROXIMATE,0,1,42.6666679382324,616.0,103.0,25.0,130.0,3716.0,24.0,9258.0,4.0,1864.0,,,,,,9258.0,4.0
777,Peru,Huánuco,-9.9298454,-76.2432653,PER,Latin America and Caribbean,0.043,0.111,41.9,APPROXIMATE,0,1,578.836669921875,612.5,4.0,50.0,190.0,1913.0,31.0,8494.424964936887,16.725105189340812,954.0,,,,,,8494.424964936887,16.725105189340812
778,Peru,Ica,-14.07546,-75.7341811,PER,Latin America and Caribbean,0.043,0.009,36.3,APPROXIMATE,0,1,733.989990234375,22.0,4.0,52.0,120.0,404.0,38.0,8494.424964936887,16.725105189340812,1359.0,,,,,,8494.424964936887,16.725105189340812
779,Peru,Junín,-11.335798,-75.3412179,PER,Latin America and Caribbean,0.043,0.042,41.6,APPROXIMATE,0,1,2.97666668891907,1225.0,444.0,0.0,20.0,1685.0,20.0,9722.0,18.0,5579.0,,,,,,9722.0,18.0
780,Peru,La Libertad,-8.1435933,-78.4751945,PER,Latin America and Caribbean,0.043,0.042,41.8,APPROXIMATE,0,1,79.5166702270508,435.0,302.0,0.0,130.0,2917.0,31.0,4710.0,4.0,1803.0,,,,,,4710.0,4.0
781,Peru,Lambayeque,-6.7197666,-79.9080757,PER,Latin America and Caribbean,0.043,0.038,40.9,APPROXIMATE,0,1,263.9033203125,28.5,13.0,22.0,130.0,20.0,34.0,4950.0,5.0,2035.0,,,,,,4950.0,5.0
782,Peru,Lima,-12.0463731,-77.042754,PER,Latin America and Caribbean,0.043,0.004,36.0,APPROXIMATE,0,1,14460.1796875,18.0,0.0,63.0,190.0,134.0,35.0,8494.424964936887,16.725105189340812,551.0,12.0,8.6,12.0,22.0,66.0,8494.424964936887,16.725105189340812
783,Peru,Loreto,-4.2324729,-74.2179326,PER,Latin America and Caribbean,0.043,0.147,45.2,APPROXIMATE,0,1,5.0,2292.0,1647.0,0.0,160.0,119.0,26.0,13939.0,42.0,4986.0,,,,,,13939.0,42.0
784,Peru,Madre de Dios,-11.7668705,-70.8119953,PER,Latin America and Caribbean,0.043,0.024,39.6,APPROXIMATE,0,1,2.16666674613953,2059.5,3156.0,0.0,40.0,399.0,24.0,12825.0,38.0,5275.0,,,,,,12825.0,38.0
785,Peru,Moquegua,-17.1927361,-70.9328138,PER,Latin America and Caribbean,0.043,0.014,39.4,APPROXIMATE,0,1,22.6299991607666,37.5,85.0,35.0,200.0,1487.0,36.0,8494.424964936887,16.725105189340812,781.0,,,,,,8494.424964936887,16.725105189340812
786,Peru,Pasco,-10.4475753,-75.1545381,PER,Latin America and Caribbean,0.043,0.064,41.6,APPROXIMATE,0,1,1.83333337306976,2622.0,1995.0,0.0,40.0,1133.0,22.0,11823.0,14.0,4499.0,,,,,,11823.0,14.0
787,Peru,Piura,-5.1782884,-80.6548882,PER,Latin America and Caribbean,0.043,0.05,42.2,APPROXIMATE,0,1,634.184997558594,52.0,3.0,58.0,190.0,41.0,35.0,1791.0,2.0,1668.0,,,,,,1791.0,2.0
788,Peru,Puno,-15.8402218,-70.0218805,PER,Latin America and Caribbean,0.043,0.069,40.4,APPROXIMATE,0,1,252.240005493164,453.0,3.0,53.0,190.0,3824.0,25.0,8494.424964936887,16.725105189340812,1087.0,8.6,6.65,33.0,33.0,34.0,8494.424964936887,16.725105189340812
789,Peru,San Martín,-7.2444881,-76.8259652,PER,Latin America and Caribbean,0.043,0.061,40.2,APPROXIMATE,0,1,98.0433349609375,1347.5,624.0,0.0,40.0,399.0,26.0,15636.0,51.0,5995.0,,,,,,15636.0,51.0
790,Peru,Tacna,-18.0065679,-70.2462741,PER,Latin America and Caribbean,0.043,0.008,36.7,APPROXIMATE,0,1,152.851669311523,20.5,0.0,55.0,190.0,599.0,35.0,8494.424964936887,16.725105189340812,612.0,,,,,,8494.424964936887,16.725105189340812
791,Peru,Tumbes,-3.5564921,-80.4270885,PER,Latin America and Caribbean,0.043,0.014,38.4,APPROXIMATE,0,1,583.628356933594,137.5,23.0,21.0,14.0,19.0,30.0,3931.0,3.0,2099.0,,,,,,3931.0,3.0
792,Peru,Ucayali,-9.8251183,-73.087749,PER,Latin America and Caribbean,0.043,0.046,42.2,APPROXIMATE,0,1,0.0,1704.0,3747.0,0.0,40.0,347.0,25.0,13671.0,37.0,4937.0,,,,,,13671.0,37.0
793,Peru,Áncash,-9.3250497,-77.5619419,PER,Latin America and Caribbean,0.043,0.044,39.2,APPROXIMATE,0,1,85.0983352661133,802.5,70.0,2.0,14.0,3133.0,26.0,8683.0,7.0,2668.0,,,,,,8683.0,7.0
794,Philippines,Armm,6.9568313,124.2421597,PHL,East Asia and the Pacific,0.052,0.14,56.2,APPROXIMATE,0,1,75.0,2042.5,309.0,0.0,40.0,571.0,25.0,15891.0,30.0,5215.0,,,,,,15891.0,30.0
795,Philippines,Bicol Region,13.4209885,123.4136736,PHL,East Asia and the Pacific,0.052,0.068,46.8,APPROXIMATE,0,1,668.211669921875,2077.5,2.0,12.0,14.0,18.0,28.0,11748.0,21.0,3579.0,17.6666666666667,6.53333333333333,19.5,21.0,59.5,11748.0,21.0
796,Philippines,CARAGA,8.8014562,125.7406882,PHL,East Asia and the Pacific,0.052,0.069,45.9,APPROXIMATE,0,1,153.498336791992,2811.5,170.0,0.0,20.0,468.0,24.0,14364.0,35.0,5946.0,,,,,,14364.0,35.0
797,Philippines,Cagayan Valley,16.9753758,121.8107079,PHL,East Asia and the Pacific,0.052,0.039,46.9,APPROXIMATE,0,1,484.919982910156,1887.5,44.0,2.0,14.0,39.0,30.0,11076.0,9.0,3110.0,,,,,,11076.0,9.0
798,Philippines,Calabarzon,14.1007803,121.0793705,PHL,East Asia and the Pacific,0.052,0.029,40.3,APPROXIMATE,0,1,1175.91662597656,1645.0,41.0,7.0,20.0,123.0,27.0,14016.0,44.0,5475.0,,,,,,14016.0,44.0
799,Philippines,Central Luzon,15.4827722,120.7120023,PHL,East Asia and the Pacific,0.052,0.035,44.2,APPROXIMATE,0,1,369.510009765625,1874.0,19.0,4.0,14.0,23.0,30.0,9715.0,9.0,3856.0,,,,,,9715.0,9.0
800,Philippines,Central Visayas,10.2968562,123.8886774,PHL,East Asia and the Pacific,0.052,0.055,49.0,APPROXIMATE,0,1,1954.59167480469,1295.5,6.0,52.0,11.0,9.0,28.0,8494.424964936887,16.725105189340812,1642.0,4.77142857142857,7.51428571428571,37.2,42.3142857142857,20.4857142857143,8494.424964936887,16.725105189340812
801,Philippines,Cordillera Admin Region,17.3512542,121.1718851,PHL,East Asia and the Pacific,0.052,0.039,45.7,APPROXIMATE,0,1,42.7249984741211,2417.5,69.0,0.0,20.0,983.0,24.0,11918.0,14.0,5636.0,,,,,,11918.0,14.0
802,Philippines,Davao Peninsula,6.9581401,126.2176555,PHL,East Asia and the Pacific,0.052,0.066,49.3,GEOMETRIC_CENTER,0,1,107.5,1620.5,318.0,10.0,14.0,27.0,27.0,12020.0,13.0,3804.0,,,,,,12020.0,13.0
803,Philippines,Eastern Visayas,12.2445533,125.0388164,PHL,East Asia and the Pacific,0.052,0.054,46.5,APPROXIMATE,0,1,117.178329467773,2617.0,739.0,0.0,40.0,69.0,24.0,14924.0,39.0,5360.0,,,,,,14924.0,39.0
804,Philippines,Ilocos Region,16.0832144,120.6199895,PHL,East Asia and the Pacific,0.052,0.027,44.7,APPROXIMATE,0,1,797.933349609375,1769.0,65.0,4.0,14.0,58.0,35.0,8517.0,6.0,2625.0,,,,,,8517.0,6.0
805,Philippines,Mimaropa,9.8432065,118.7364783,PHL,East Asia and the Pacific,0.052,0.091,53.4,APPROXIMATE,0,1,104.333335876465,1574.0,13.0,3.0,20.0,19.0,25.0,15687.0,44.0,4456.0,,,,,,15687.0,44.0
806,Philippines,National Capital Region,14.6090537,121.0222565,PHL,East Asia and the Pacific,0.052,0.026,38.2,APPROXIMATE,0,1,12205.2998046875,1806.0,3.0,63.0,11.0,10.0,36.0,5708.0,2.0,1652.0,,,,,,5708.0,2.0
807,Philippines,Northern Mindanao,8.0201635,124.6856509,PHL,East Asia and the Pacific,0.052,0.093,51.6,APPROXIMATE,0,1,64.5,2501.0,131.0,0.0,14.0,1223.0,23.0,14980.0,16.0,5460.0,,,,,,14980.0,16.0
808,Philippines,Soccsksargen,6.2706918,124.6856509,PHL,East Asia and the Pacific,0.052,0.09,52.7,APPROXIMATE,0,1,210.533325195313,1684.0,107.0,0.0,40.0,716.0,25.0,11908.0,10.0,5198.0,,,,,,11908.0,10.0
809,Philippines,Western Visayas,11.0049836,122.5372741,PHL,East Asia and the Pacific,0.052,0.055,48.6,APPROXIMATE,0,1,195.565002441406,1774.5,289.0,0.0,20.0,68.0,26.0,11100.0,12.0,5205.0,,,,,,11100.0,12.0
810,Philippines,Zamboanga Peninsula,8.154077,123.258793,PHL,East Asia and the Pacific,0.052,0.075,48.3,APPROXIMATE,0,1,170.33332824707,2324.0,252.0,0.0,30.0,379.0,26.0,10977.0,11.0,4773.0,,,,,,10977.0,11.0
811,Rwanda,East,-1.9174872,30.4357631,RWA,Sub-Saharan Africa,0.259,0.292,48.9,APPROXIMATE,0,1,407.220001220703,701.5,49.0,0.0,30.0,1480.0,26.0,9002.0,17.0,4206.0,19.33,5.47333333333333,39.3766666666667,19.5766666666667,41.18,9002.0,17.0
812,Rwanda,Kigali City,-1.9705786,30.1044288,RWA,Sub-Saharan Africa,0.259,0.118,44.8,APPROXIMATE,0,1,744.099975585938,718.5,9.0,26.0,190.0,1469.0,31.0,8494.424964936887,16.725105189340812,2273.0,58.3344217687075,4.85670068027211,43.0809920634921,20.659126984127,36.2043253968254,8494.424964936887,16.725105189340812
813,Rwanda,North,-1.656166,29.8815203,RWA,Sub-Saharan Africa,0.259,0.243,46.8,APPROXIMATE,0,1,501.350006103516,866.5,45.0,0.0,30.0,1792.0,23.0,6121.0,8.0,4214.0,,,,,,6121.0,8.0
814,Rwanda,South,-1.940278,29.873888,RWA,Sub-Saharan Africa,0.259,0.295,49.3,APPROXIMATE,0,1,514.683349609375,821.0,273.0,0.0,30.0,1634.0,25.0,8243.0,16.0,3977.0,,,,,,8243.0,16.0
815,Rwanda,West,-2.0785049,29.3288299,RWA,Sub-Saharan Africa,0.259,0.266,47.4,APPROXIMATE,1,1,461.214996337891,895.0,86.0,0.0,60.0,1533.0,23.0,10703.0,19.0,3838.0,12.9428571428571,4.43303571428571,31.0482142857143,14.3732142857143,54.4660714285714,10703.0,19.0
816,Sao Tome and Principe,Região Autonoma de Principe,1.6139012,7.4057024,STP,Sub-Saharan Africa,0.081,0.092,41.5,APPROXIMATE,0,1,61.0,1807.0,433.0,0.0,40.0,167.0,23.0,14063.0,28.0,5019.0,,,,,,14063.0,28.0
818,Sao Tome and Principe,Região Norte Oeste,-12.9086972,-38.4434722,STP,Sub-Saharan Africa,0.081,0.132,44.3,ROOFTOP,0,1,3544.83325195313,1036.0,4.0,63.0,190.0,88.0,29.0,8494.424964936887,16.725105189340812,2830.0,,,,,,8494.424964936887,16.725105189340812
820,Senegal,Center,14.72001,-17.465533,SEN,Sub-Saharan Africa,0.296,0.408,56.4,GEOMETRIC_CENTER,0,1,10685.908203125,431.0,4.0,63.0,190.0,37.0,31.0,8494.424964936887,16.725105189340812,1114.0,,,,,,8494.424964936887,16.725105189340812
821,Senegal,North,14.497401,-14.452362,SEN,Sub-Saharan Africa,0.296,0.363,57.0,APPROXIMATE,0,1,14.3333330154419,671.5,239.0,0.0,130.0,50.0,38.0,2694.0,4.0,2226.0,,,,,,2694.0,4.0
822,Senegal,Ouest,14.497401,-14.452362,SEN,Sub-Saharan Africa,0.296,0.132,44.7,APPROXIMATE,0,1,14.3333330154419,671.5,239.0,0.0,130.0,50.0,38.0,2694.0,4.0,2226.0,,,,,,2694.0,4.0
823,Senegal,South,14.497401,-14.452362,SEN,Sub-Saharan Africa,0.296,0.409,57.9,APPROXIMATE,0,1,14.3333330154419,671.5,239.0,0.0,130.0,50.0,38.0,2694.0,4.0,2226.0,,,,,,2694.0,4.0
824,Sierra Leone,Bo,7.9551791,-11.7409946,SLE,Sub-Saharan Africa,0.464,0.449,56.1,APPROXIMATE,0,1,469.630004882813,2323.5,4.0,7.0,120.0,96.0,30.0,8494.424964936887,16.725105189340812,3027.0,,,,,,8494.424964936887,16.725105189340812
825,Sierra Leone,Bombali,9.2475837,-12.1632718,SLE,Sub-Saharan Africa,0.464,0.423,53.8,APPROXIMATE,0,1,46.7766647338867,2415.0,213.0,0.0,40.0,119.0,27.0,11577.0,14.0,4108.0,7.93333333333333,4.7,25.0,13.6666666666667,61.3333333333333,11577.0,14.0
826,Sierra Leone,Bonthe,7.5257028,-12.5039922,SLE,Sub-Saharan Africa,0.464,0.478,55.7,APPROXIMATE,0,1,26.3333339691162,2924.0,360.0,0.0,40.0,6.0,26.0,10272.0,5.0,2829.0,,,,,,10272.0,5.0
827,Sierra Leone,Kailahun,14.497401,-14.452362,SLE,Sub-Saharan Africa,0.464,0.537,60.3,APPROXIMATE,0,1,14.3333330154419,671.5,239.0,0.0,130.0,50.0,38.0,2694.0,4.0,2226.0,,,,,,2694.0,4.0
828,Sierra Leone,Kambia,9.1261664,-12.9176518,SLE,Sub-Saharan Africa,0.464,0.58,61.5,APPROXIMATE,0,1,151.016662597656,2679.0,173.0,0.0,210.0,14.0,27.0,10300.0,11.0,3398.0,,,,,,10300.0,11.0
829,Sierra Leone,Kenema,7.8632147,-11.1957172,SLE,Sub-Saharan Africa,0.464,0.477,56.5,APPROXIMATE,0,1,339.516662597656,2343.0,3.0,4.0,110.0,163.0,28.0,11037.0,10.0,3345.0,,,,,,11037.0,10.0
830,Sierra Leone,Koinadugu,9.5308619,-11.5248055,SLE,Sub-Saharan Africa,0.464,0.601,64.1,APPROXIMATE,0,1,80.4449996948242,2016.5,208.0,0.0,60.0,407.0,25.0,11638.0,15.0,4090.0,,,,,,11638.0,15.0
831,Sierra Leone,Kono,8.7663285,-10.8903099,SLE,Sub-Saharan Africa,0.464,0.511,57.7,APPROXIMATE,0,1,195.441665649414,2296.5,65.0,0.0,30.0,440.0,26.0,13346.0,37.0,4693.0,,,,,,13346.0,37.0
832,Sierra Leone,Moyamba,8.1620514,-12.4351923,SLE,Sub-Saharan Africa,0.464,0.569,60.2,APPROXIMATE,0,1,44.0,2378.0,134.0,0.0,40.0,62.0,27.0,11625.0,12.0,3619.0,,,,,,11625.0,12.0
833,Sierra Leone,Port Loko,8.7686886,-12.7853522,SLE,Sub-Saharan Africa,0.464,0.522,58.0,APPROXIMATE,0,1,84.0,2498.5,121.0,1.0,60.0,45.0,28.0,8494.424964936887,16.725105189340812,2903.0,,,,,,8494.424964936887,16.725105189340812
834,Sierra Leone,Pujehun,7.3723295,-11.6157773,SLE,Sub-Saharan Africa,0.464,0.537,58.7,APPROXIMATE,0,1,53.0833320617676,2689.0,171.0,0.0,30.0,58.0,25.0,13286.0,31.0,4790.0,,,,,,13286.0,31.0
835,Sierra Leone,Tonkolili,8.7389416,-11.7979613,SLE,Sub-Saharan Africa,0.464,0.541,60.9,APPROXIMATE,0,1,42.5,2598.5,233.0,0.0,40.0,429.0,25.0,12952.0,30.0,4568.0,,,,,,12952.0,30.0
836,Sierra Leone,Western Rural,7.3723295,-11.6157773,SLE,Sub-Saharan Africa,0.464,0.319,47.1,APPROXIMATE,0,1,53.0833320617676,2689.0,171.0,0.0,30.0,58.0,25.0,13286.0,31.0,4790.0,,,,,,13286.0,31.0
837,Sierra Leone,Western Urban,8.4545561,-13.2432632,SLE,Sub-Saharan Africa,0.464,0.191,46.1,APPROXIMATE,0,1,1497.63000488281,2882.0,8.0,13.0,40.0,260.0,29.0,8494.424964936887,16.725105189340812,2878.0,,,,,,8494.424964936887,16.725105189340812
838,South Sudan,Central Equatoria,4.6144063,31.2626366,SSD,Sub-Saharan Africa,0.557,0.391,51.7,APPROXIMATE,0,1,6.16666650772095,1156.0,266.0,0.0,60.0,615.0,32.0,5112.0,14.0,3025.0,,,,,,5112.0,14.0
839,South Sudan,Eastern Equatoria,5.0692995,33.438353,SSD,Sub-Saharan Africa,0.557,0.561,60.7,APPROXIMATE,0,1,5.83333349227905,715.0,550.0,0.0,110.0,533.0,38.0,3266.0,8.0,2185.0,,,,,,3266.0,8.0
841,South Sudan,Lakes,8.6452399,25.2837585,SSD,Sub-Saharan Africa,0.557,0.605,62.5,APPROXIMATE,0,1,0.5,1308.5,819.0,0.0,130.0,622.0,32.0,4098.0,13.0,3083.0,,,,,,4098.0,13.0
842,South Sudan,Northern Bahr el Ghazal,8.5360449,26.7967849,SSD,Sub-Saharan Africa,0.557,0.652,66.9,APPROXIMATE,0,1,6.16666650772095,1301.0,155.0,0.0,130.0,499.0,33.0,3751.0,15.0,2966.0,,,,,,3751.0,15.0
843,South Sudan,Upper Nile,9.8894202,32.7181375,SSD,Sub-Saharan Africa,0.557,0.503,58.3,APPROXIMATE,0,1,6.5,801.0,1394.0,0.0,110.0,396.0,38.0,3817.0,9.0,2300.0,,,,,,3817.0,9.0
844,South Sudan,Warap,8.2209308,28.8596804,SSD,Sub-Saharan Africa,0.557,0.661,67.0,APPROXIMATE,0,1,16.5,1175.0,309.0,0.0,20.0,401.0,35.0,2058.0,9.0,2219.0,,,,,,2058.0,9.0
845,South Sudan,Western Bahr el Ghazal,8.6452399,25.2837585,SSD,Sub-Saharan Africa,0.557,0.491,57.9,APPROXIMATE,0,1,0.5,1308.5,819.0,0.0,130.0,622.0,32.0,4098.0,13.0,3083.0,,,,,,4098.0,13.0
846,South Sudan,Western Equatoria,5.3471799,28.299435,SSD,Sub-Saharan Africa,0.557,0.456,53.5,APPROXIMATE,0,1,6.66666650772095,1535.5,456.0,0.0,60.0,643.0,29.0,5150.0,20.0,3802.0,,,,,,5150.0,20.0
847,Sudan,Blue Nile,11.5860078,34.1531947,SDN,Arab States,0.287,0.382,53.2,APPROXIMATE,0,1,15.1666669845581,879.5,45.0,0.0,130.0,550.0,42.0,2898.0,6.0,1932.0,,,,,,2898.0,6.0
849,Sudan,East Darfor,14.3782747,24.9042208,SDN,Arab States,0.287,0.481,59.3,APPROXIMATE,0,1,1.66666662693024,211.5,294.0,0.0,140.0,1151.0,37.0,508.0,2.0,1069.0,,,,,,508.0,2.0
850,Sudan,Gadarif,14.3782747,24.9042208,SDN,Arab States,0.287,0.404,55.8,APPROXIMATE,0,1,1.66666662693024,211.5,294.0,0.0,140.0,1151.0,37.0,508.0,2.0,1069.0,,,,,,508.0,2.0
851,Sudan,Gezira,14.8859611,33.438353,SDN,Arab States,0.287,0.165,47.7,APPROXIMATE,0,1,47.5,331.0,43.0,1.0,150.0,406.0,44.0,619.0,2.0,933.0,,,,,,619.0,2.0
852,Sudan,Kassala,15.4581332,36.4039629,SDN,Arab States,0.287,0.362,54.8,APPROXIMATE,0,1,35.0,336.5,3.0,48.0,190.0,506.0,41.0,8494.424964936887,16.725105189340812,1330.0,,,,,,8494.424964936887,16.725105189340812
853,Sudan,Khartoum,15.5006544,32.5598994,SDN,Arab States,0.287,0.077,43.6,APPROXIMATE,0,1,1547.21166992188,185.5,11.0,43.0,150.0,384.0,41.0,287.0,2.0,815.0,2.61334325396825,8.29185515873016,30.5743551587302,17.9196924603175,51.5059523809524,287.0,2.0
854,Sudan,North Darfor,15.7661969,24.9042208,SDN,Arab States,0.287,0.447,53.7,APPROXIMATE,0,1,1.66666662693024,114.5,843.0,0.0,200.0,876.0,35.0,8494.424964936887,16.725105189340812,929.0,,,,,,8494.424964936887,16.725105189340812
855,Sudan,North Kordofan,13.8306441,29.4179324,SDN,Arab States,0.287,0.328,52.5,APPROXIMATE,0,1,12.3333330154419,302.5,153.0,0.0,110.0,584.0,40.0,436.0,3.0,1471.0,,,,,,436.0,3.0
856,Sudan,Northern,18.4448963,30.1589303,SDN,Arab States,0.287,0.047,40.6,APPROXIMATE,0,1,2.83333325386047,13.5,460.0,0.0,200.0,248.0,39.0,8494.424964936887,16.725105189340812,689.0,,,,,,8494.424964936887,16.725105189340812
857,Sudan,Red Sea,19.4556063,35.2148469,SDN,Arab States,0.287,0.223,50.4,APPROXIMATE,0,1,1.0,40.0,556.0,0.0,200.0,460.0,43.0,8494.424964936887,16.725105189340812,641.0,,,,,,8494.424964936887,16.725105189340812
858,Sudan,River Nile,17.1142529,33.7964613,SDN,Arab States,0.287,0.092,48.0,APPROXIMATE,0,1,12.5,93.0,137.0,0.0,200.0,384.0,44.0,8494.424964936887,16.725105189340812,489.0,,,,,,8494.424964936887,16.725105189340812
859,Sudan,Sinnar,13.0317108,33.9750018,SDN,Arab States,0.287,0.277,53.2,APPROXIMATE,0,1,9.95666694641113,657.5,19.0,0.0,30.0,435.0,37.0,1707.0,5.0,1692.0,,,,,,1707.0,5.0
860,Sudan,South Darfor,11.6488639,24.9042208,SDN,Arab States,0.287,0.42,55.4,APPROXIMATE,0,1,32.6666679382324,670.0,552.0,0.0,14.0,576.0,37.0,1519.0,4.0,1986.0,,,,,,1519.0,4.0
